"x","y","radius","im_x","im_y","id","hex"
1.3503866830391,-0.886687487600049,0.0227117006027499,118,78,1204,"#000000"
-1.11677722428073,1.10763705358278,0.0232601579647477,60,135,1207,"#000000"
-1.10431796262166,1.14414452000831,0.0153148119756273,60,136,1208,"#000000"
-1.0903385184008,1.1692240383674,0.0133976783700086,60,137,1209,"#000000"
-1.07329649009033,1.20093095852277,0.0225989814010587,61,138,1210,"#000000"
-1.04317653905079,1.20125360360538,0.00752269767686378,62,138,1211,"#000000"
-1.03508436637131,1.23429411488101,0.0264943369386044,62,139,1212,"#000000"
-1.35467513885779,0.751761653158335,0.0223415367154347,54,125,1213,"#000000"
-1.46748302691787,0.798407096822272,0.0997298236570224,52,126,1214,"#000000"
1.1576304124711,-1.13756760172188,0.0179786378635191,113,71,1215,"#000000"
1.14004214943541,-1.16053945326289,0.0109532296848243,113,70,1216,"#000000"
1.14799752960003,-1.24025863792538,0.0691619154302823,113,68,1217,"#000000"
1.134837762751,-1.37860790439042,0.0698118194800858,113,64,1218,"#000000"
-1.65626442551047,0.331180156774101,0.0737609677079535,47,113,1222,"#000000"
-1.58367799842366,0.408333276463964,0.0321701102394904,49,115,1223,"#000000"
-1.54262815076098,0.416591944860877,0.00970226247593358,50,115,1224,"#000000"
-1.62428636850716,0.556461062676552,0.121423121281567,48,119,1225,"#000000"
-0.811638481956069,1.43286480101459,0.0569879540988907,67,145,1226,"#000000"
-0.741473309088268,1.48127225069105,0.0282554190614198,69,146,1227,"#000000"
-0.698232165788565,1.49312077592477,0.016579656761862,70,146,1228,"#000000"
-0.695650328964746,1.54254857154563,0.0329155234208873,70,148,1229,"#000000"
-1.42540446091516,0.693682594603332,0.0131321587898993,53,123,1230,"#000000"
-1.2689289166469,1.15007440633015,0.113120104906342,56,137,1231,"#000000"
-1.13966935711369,1.14016842518384,0.0165184780587283,59,136,1232,"#000000"
-1.63176475097128,0.74943511805819,0.0716957857542665,48,125,1233,"#000000"
1.55778834439327,-0.440074899624535,0.0462074189117476,123,91,1235,"#000000"
1.66975035295095,-0.182289498469258,0.0343978768297089,125,98,1236,"#000000"
1.47970046239486,0.868505179686384,0.107499078854535,121,128,1237,"#000000"
1.4062217891739,0.759066296519259,0.024318919033386,119,125,1238,"#000000"
1.43123701416946,0.715505928230835,0.025913213780199,120,124,1239,"#000000"
1.57611493444396,0.534637876636499,0.100867136065281,123,119,1240,"#000000"
0.148500833600024,1.61132952265693,0.0250993195150983,90,150,1244,"#000000"
0.207903145299818,1.61764894476542,0.0346381873885625,91,150,1245,"#000000"
0.258942651673482,1.60359781042298,0.0183001313151566,92,150,1246,"#000000"
1.5083793519683,0.63590137748479,0.0209622763824915,122,122,1247,"#000000"
1.57589328478773,-0.309103056155706,0.0161382565532242,123,95,1249,"#000000"
1.55827756740554,-0.31484077280607,0.00238834300657664,123,94,1250,"#000000"
1.55548228003194,-0.316905863342744,0.00108703185458966,123,94,1251,"#000000"
1.61354679674069,-0.362578406713337,0.0492635788923727,124,93,1252,"#000000"
-0.0501594388484141,1.63596252347824,0.0226052844466234,85,150,1261,"#000000"
-0.000412401051575702,1.66473636926485,0.0348638548449265,86,151,1262,"#000000"
0.0852787157640907,1.65689857113778,0.0511849602578798,88,151,1263,"#000000"
0.152021078355847,1.65201281615069,0.0157359898707858,90,151,1264,"#000000"
1.29866476881288,1.04852522942577,0.012282818839721,117,134,1265,"#000000"
-0.952685414339838,1.33883510235525,0.0562720460859997,64,142,1266,"#000000"
1.43649080544731,-0.875005893400233,0.064181219354724,120,78,1267,"#000000"
0.858881165274318,1.42592178194604,0.041498623154797,106,144,1269,"#000000"
1.61740079010789,0.194828065673456,0.0126315413083335,124,109,1270,"#000000"
1.60876045826137,0.183842111252942,0.0013451009546568,124,109,1271,"#000000"
1.61707557660354,0.17382195351676,0.0083770881510846,124,108,1272,"#000000"
1.6112928505196,0.164105808088728,0.00292969755222312,124,108,1273,"#000000"
1.62773453740989,0.142989555829141,0.0238326860727259,124,108,1274,"#000000"
1.60015998822794,0.124568471557978,0.00932891986415538,124,107,1275,"#000000"
1.65277734238333,0.0919471492404228,0.0330221233219583,125,106,1276,"#000000"
1.13729272506279,1.09601721961498,0.00114287931471732,113,135,1277,"#000000"
1.2044558738017,1.17698977682031,0.0368415158711374,114,137,1278,"#000000"
1.4363609532763,0.68127868210596,0.00869544307416994,120,123,1279,"#000000"
1.47194319025942,0.686951519536706,0.0238094875516688,121,123,1280,"#000000"
-0.981870966349869,1.53391151067216,0.140975517974892,63,148,1283,"#000000"
-0.523278362975461,1.56822342049857,0.0119367692277754,74,149,1289,"#000000"
-0.57495723359291,1.63027371713251,0.0234221543449755,73,150,1290,"#000000"
-1.05864605784789,1.31061610786981,0.0533818166932513,61,141,1292,"#000000"
-1.12267948121522,1.15487426839161,0.00595189593675853,60,137,1293,"#000000"
0.485815593436146,1.53854983201707,0.00616625634653342,98,148,1294,"#000000"
1.4241103060306,-0.969854969140976,0.0314724472487061,120,76,1295,"#000000"
-1.32032882954827,0.871338387863019,0.000855658171790311,55,129,1296,"#000000"
-1.45193248074624,0.913391777579661,0.0163016216287902,52,130,1297,"#000000"
0.390222012820609,1.61258571218256,0.0364521747921322,95,150,1298,"#000000"
0.408615035281933,1.5771712047828,0.00345384743047357,96,149,1299,"#000000"
0.427887889723665,1.57919394916358,0.0138839764353119,96,149,1300,"#000000"
0.448005350128451,1.55848985217653,0.0149842040613445,97,148,1301,"#000000"
0.498461985953171,1.68742985061439,0.0951439377695223,98,152,1302,"#000000"
1.47198527734175,0.661648656151138,0.00149341083628717,121,123,1303,"#000000"
1.55685651083487,0.704275019292671,0.0628529359947821,123,124,1304,"#000000"
0.295251321625114,1.65108228879324,0.0414752415381528,93,151,1305,"#000000"
1.53841317473177,-0.485629417411012,0.00329623034939446,122,90,1306,"#000000"
1.6433063364618,-0.533727295295024,0.0806156790722339,125,88,1307,"#000000"
0.653814341379769,1.56951498133451,0.0366618788197294,101,149,1308,"#000000"
0.778737594323337,1.62339992641213,0.0993874006051208,104,150,1309,"#000000"
0.871317991980544,1.51199297339095,0.0454664540616787,107,147,1310,"#000000"
-1.11836367772615,1.17576593000262,0.015380888331245,60,137,1311,"#000000"
-1.09175535340985,1.2422080337397,0.0226174600059367,60,139,1312,"#000000"
1.43991620606745,-0.749515202363696,0.00260605759500001,120,82,1316,"#000000"
1.60800772344761,-0.841014486031717,0.110671487044737,124,79,1317,"#000000"
1.65053621004391,0.805051960169067,0.0747402246502871,125,127,1318,"#000000"
-1.13279084904435,1.21513211378132,0.0265457105952467,59,138,1319,"#000000"
0.864737645463697,1.38287308775601,0.00194661170099808,106,143,1320,"#000000"
0.921571375618607,1.43009056542079,0.021330042505637,108,145,1321,"#000000"
1.16638721117582,1.24693225292942,0.0427899668376345,114,139,1338,"#000000"
1.58530256865177,-0.295925066975094,5.41497435071043e-05,123,95,1342,"#000000"
1.62837994513602,-0.307441726624225,0.00783349443513871,124,95,1343,"#000000"
-1.1408591583451,1.16585888186133,0.00919951547242262,59,137,1348,"#000000"
-1.17787991208273,1.30434715996577,0.066016724769861,58,141,1354,"#000000"
0.363022817324,1.67291694675321,0.0297267803256475,95,152,1355,"#000000"
1.6719748066628,-0.0274999119070591,0.0212071168112023,125,103,1362,"#000000"
1.71591071852213,-0.0663100988338675,0.0374153614731939,126,102,1363,"#000000"
1.85473132447468,-0.193598066621133,0.150928439540927,130,98,1364,"#000000"
0.192155299536003,1.69041050712283,0.0398080321453576,91,152,1365,"#000000"
1.60044471202023,-0.413990799703953,0.0037920407632639,124,92,1366,"#000000"
1.61498734579149,-0.42481697013921,0.0129916534892042,124,91,1367,"#000000"
1.60318272654003,-0.430618367387517,0.000161492359018163,124,91,1368,"#000000"
1.6044325719687,-0.431289217710111,0.00125701169486839,124,91,1369,"#000000"
1.68525322129894,-0.418717696690622,0.0418046988012475,126,91,1370,"#000000"
1.62816058255429,0.170126556652842,0.00330765895401707,124,108,1373,"#000000"
-0.354029287926136,1.69011225123732,0.00441703426424729,78,152,1374,"#000000"
-0.337960829096484,1.74542010806433,0.0296846643241851,78,154,1375,"#000000"
-0.294129608410002,1.75646287087852,0.0155162042231949,79,154,1376,"#000000"
-0.264211841500595,1.76847905938746,0.016724477579892,80,154,1377,"#000000"
-0.241086815537731,1.76294271732071,0.00705404023058618,80,154,1378,"#000000"
-0.225027009928436,1.76631087455768,0.00935515960917874,81,154,1379,"#000000"
-0.182686773179603,1.79418226197701,0.0413351736371664,82,155,1380,"#000000"
-0.141128263971479,1.75321169266428,0.0170231782707735,83,154,1381,"#000000"
-0.121646915295967,1.73313627868871,0.0109508309611446,83,153,1382,"#000000"
-0.119363085045,1.72002819807791,0.00235471893032486,83,153,1383,"#000000"
-0.118461055963678,1.71705107709401,0.000756053613004903,83,153,1384,"#000000"
-0.0432218769584475,1.7641654627832,0.0733895324706751,85,154,1385,"#000000"
1.68834259378815,0.0459574972965236,0.0251150867367381,126,105,1386,"#000000"
1.67127901287187,0.0237907932592423,0.00285862523652365,125,104,1387,"#000000"
1.7007572928433,0.00232980850760356,0.0202445867816289,126,104,1388,"#000000"
1.26230981020325,-1.21914218633146,0.0470843835414584,116,68,1389,"#000000"
0.253810702356144,1.69992214525391,0.0225767412921597,92,152,1390,"#000000"
1.82799623225021,0.139834164969956,0.143158403359477,129,108,1392,"#000000"
1.77464516339629,-0.382806284391465,0.0545309064818297,128,93,1393,"#000000"
1.3047180779505,1.0374811408467,0.000311403806309111,117,133,1394,"#000000"
1.32988615891128,1.05765596687811,0.0202463306434742,117,134,1395,"#000000"
1.36196360121156,1.04228733171956,0.0153227184183757,118,133,1396,"#000000"
1.37226326811097,1.02380220698288,0.00583816470991749,118,133,1397,"#000000"
1.40527190535199,1.01909823635059,0.0275039628799472,119,133,1398,"#000000"
1.45615887743556,1.00057272220661,0.02665024842566,120,132,1399,"#000000"
1.05612747041539,-1.40333269259904,0.0126904548614012,111,63,1400,"#000000"
1.04107098135826,-1.40428155686168,0.00239590341740417,111,63,1401,"#000000"
1.0565989036807,-1.43851053912883,0.0224905504652879,111,62,1402,"#000000"
1.31154784360048,1.18216450386111,0.0703754034808409,117,137,1407,"#000000"
1.35580857454209,1.09626431269966,0.0262571745922903,118,135,1408,"#000000"
1.64685137680873,-0.656881957213311,0.0425899947551878,125,85,1409,"#000000"
1.61051423978409,-0.704807452770923,0.0175535057381305,124,83,1410,"#000000"
1.59041989937888,-0.720961904190117,0.00822921748839337,123,83,1411,"#000000"
1.64028904300307,-0.719078872386592,0.0154648577067058,125,83,1412,"#000000"
-1.76040210221764,0.454210837081747,0.048819651245577,45,117,1413,"#000000"
0.651904564534351,1.72425177792654,0.0626549191738122,101,153,1414,"#000000"
1.60260608499894,0.644656650615849,0.0122960721149644,124,122,1415,"#000000"
0.953630293401073,1.43323653610775,0.0108828639286809,109,145,1416,"#000000"
0.973773871952519,1.437117737127,0.00963121607043555,109,145,1417,"#000000"
0.994706829261754,1.44143383102614,0.0117420702528329,109,145,1418,"#000000"
1.01777588848742,1.43990583863984,0.0113775373193073,110,145,1419,"#000000"
1.12608617515842,1.51765447879663,0.121949013843564,113,147,1420,"#000000"
1.1233202304288,1.37918792620887,0.0165451616144189,113,143,1421,"#000000"
1.14199323886017,1.34828091750014,0.0195647321987692,113,142,1422,"#000000"
1.23131845207254,1.33940279927199,0.0702005990751008,115,142,1423,"#000000"
1.40317092552177,-0.996425853144517,0.00235756210428641,119,75,1424,"#000000"
1.51352908615075,-1.07913125863314,0.109726085616729,122,72,1425,"#000000"
1.39749177883997,-1.11351812001542,0.0112991717623034,119,72,1426,"#000000"
1.38592964697539,-1.11150626198159,0.000436690626210675,119,72,1427,"#000000"
1.40115418354424,-1.25058996393961,0.0952768567065266,119,68,1428,"#000000"
-1.00915563094932,1.33215386283263,0.000592040343666313,62,142,1429,"#000000"
-1.18731373545985,1.4507287739529,0.0806685639846326,58,145,1430,"#000000"
-0.779533592396464,1.61171096862923,0.0758035597904085,68,150,1434,"#000000"
-0.664298866283006,1.56186721391065,0.00391006761458832,70,148,1444,"#000000"
-0.667292465110326,1.61832938511595,0.0366325291279392,70,150,1445,"#000000"
-0.618267966706747,1.61908149625899,0.0123977382065754,72,150,1446,"#000000"
-0.613448938057235,1.65181228857406,0.0206859103633257,72,151,1447,"#000000"
0.135393654024207,1.70618480292179,0.0191047237667501,89,153,1456,"#000000"
0.0348503321360901,1.70250406915731,0.016806828400328,87,152,1457,"#000000"
0.0654104919381185,1.72911784322783,0.0237174400989573,88,153,1458,"#000000"
0.111834138025817,1.74324150260378,0.0248071172946325,89,154,1459,"#000000"
0.387134204511831,1.71623575940816,0.0198502155691842,95,153,1460,"#000000"
1.71270333060756,0.659085888849473,0.0839129973644337,126,122,1463,"#000000"
1.71769049357224,0.534564278665088,0.0407084421929238,126,119,1464,"#000000"
1.72460118228654,0.457005065634979,0.0371580406116553,127,117,1465,"#000000"
0.884755365239482,1.46390702005661,0.00446171342093483,107,146,1466,"#000000"
0.950368564365221,1.59773663334925,0.0711567349591607,108,149,1467,"#000000"
0.054723789279683,1.77705989957159,0.0254012567503908,87,155,1468,"#000000"
-1.6131371260582,0.89496859662151,0.0750249755327546,48,129,1469,"#000000"
-1.51456153864925,0.91439254713574,0.0254460963566121,50,130,1470,"#000000"
-1.49120649809202,0.898283687515994,0.0029256021769388,51,129,1471,"#000000"
-1.4780868314401,0.909048036409767,0.0114180876285673,51,130,1472,"#000000"
-1.49964848376049,0.986619612074309,0.0483044840869039,51,132,1473,"#000000"
1.72150705095422,-0.0194153706673818,0.00981211428508848,127,103,1475,"#000000"
-1.45493760015254,1.0689615393508,0.0453932005195516,52,134,1476,"#000000"
-1.40190593558458,1.06016206098825,0.00836355037092934,53,134,1477,"#000000"
-1.39514235303251,1.05443805800771,0.000497051135737348,53,134,1478,"#000000"
-1.40992578662702,1.12878734898823,0.0294746220454902,53,136,1479,"#000000"
1.79827691355582,0.401209812929244,0.0552606999259709,128,115,1480,"#000000"
1.86051618784691,0.324031027321623,0.0438871301670146,130,113,1481,"#000000"
0.309010856226994,1.73339450974106,0.0419790963348586,93,153,1482,"#000000"
0.373168977042813,1.7624934296074,0.0284695488189357,95,154,1483,"#000000"
1.50267199185325,-0.882044913239359,0.00237324882280283,121,78,1486,"#000000"
1.50566558093807,-0.916331532428226,0.016397673695932,121,77,1487,"#000000"
1.48321217252168,-0.946058015061692,0.020855773383105,121,76,1488,"#000000"
1.51671088200231,-0.955498377447579,0.0139477318835211,122,76,1489,"#000000"
1.19548270449886,1.21394954763607,0.00119192239167505,114,138,1490,"#000000"
1.21909665957091,1.22571031615331,0.0140313016332861,115,139,1491,"#000000"
1.38872161818418,1.32080531496281,0.0882974233876348,119,141,1492,"#000000"
2.03348848874826,-0.00552105116866924,0.108546197987751,134,103,1493,"#000000"
1.25446280993142,-1.32657856908912,0.0606381849078491,116,65,1494,"#000000"
1.40534928316351,1.07446838688125,0.0278662417170472,119,134,1503,"#000000"
0.156667631972417,1.71871676999918,0.00558601005324352,90,153,1506,"#000000"
0.184870969150326,1.79423081539894,0.0642675071504506,90,155,1507,"#000000"
0.247197405943758,1.74018654265121,0.0182271480715488,92,153,1508,"#000000"
-1.39970357203432,1.17775935383093,0.020552879685981,53,137,1510,"#000000"
-1.37861961738754,1.18847627919284,0.00309845500701667,54,138,1511,"#000000"
-1.38851957566999,1.22502158375455,0.0280146007101725,53,139,1512,"#000000"
-1.34964752595657,1.26991237845965,0.0313673805482683,54,140,1513,"#000000"
-1.31536772206961,1.25844361826286,0.00478005940229775,55,140,1514,"#000000"
-1.2993920677329,1.27943923732132,0.0197831045035949,56,140,1515,"#000000"
-1.27613256343821,1.26877904553648,0.00580291177335216,56,140,1516,"#000000"
-1.26362678504679,1.2698236021162,0.00674641456807192,56,140,1517,"#000000"
-1.26897536765027,1.31296654147804,0.0254856017727512,56,141,1518,"#000000"
1.49641021002202,0.989861217127092,0.0150019557903769,121,132,1529,"#000000"
1.53908386302696,0.989933211253907,0.0276717579446647,122,132,1530,"#000000"
1.57930293719496,0.955903814915865,0.0250119562568151,123,131,1531,"#000000"
1.59080079198506,0.918344327713709,0.0142680099303264,124,130,1532,"#000000"
1.6572843431824,0.933546600715852,0.0539314892191657,125,130,1533,"#000000"
-1.79432924554595,0.545902268797379,0.0489472639378458,44,119,1534,"#000000"
-1.75647142027056,0.601318424008155,0.0181658137216286,45,121,1535,"#000000"
-1.80150902713697,0.712701087287085,0.101977782492902,44,124,1536,"#000000"
0.316076349533699,1.85586190870684,0.0806919475390314,94,157,1537,"#000000"
1.74312521586689,-0.471906138630125,0.0367966886624886,127,90,1547,"#000000"
1.72856697660535,-0.513278958129852,0.00706277466930954,127,89,1548,"#000000"
1.7349469773623,-0.530273646933184,0.0110900173247846,127,88,1549,"#000000"
1.74668326324118,-0.567804459209998,0.0282330328670334,127,87,1550,"#000000"
1.75036056726277,-0.656880815750438,0.0609191957051494,127,85,1551,"#000000"
-0.593518821149749,1.69188070856171,0.0240654900645166,72,152,1552,"#000000"
0.0749280055792995,1.8688988250941,0.0686338356216093,88,157,1553,"#000000"
-0.648610853580587,1.67125499771762,0.0194934281343705,71,152,1556,"#000000"
1.52676203517254,1.11819501160475,0.101180548479831,122,136,1557,"#000000"
1.78017408005752,-0.445686237928402,0.00859165268883663,128,91,1558,"#000000"
-0.120085595042962,1.74854001642589,0.00453183215630544,83,154,1559,"#000000"
-0.123434031398023,1.81448363758089,0.021298948533136,83,156,1560,"#000000"
1.50586240111771,1.26105622487177,0.0432013096594491,122,140,1561,"#000000"
0.894230810240122,1.68207275274227,0.0301548066956983,107,152,1562,"#000000"
-0.703453379314207,1.63902080251106,0.00502976161416317,70,151,1565,"#000000"
-0.70721487835729,1.73473286797578,0.0669002737919869,69,153,1566,"#000000"
1.2960284722847,-1.26649259947488,0.0110448672486114,117,67,1579,"#000000"
1.39842499145675,-1.55643006184569,0.210575418054758,119,59,1580,"#000000"
1.14426891445139,-1.4951893332169,0.0471504657644249,113,61,1587,"#000000"
-1.2919114186433,1.38015590975083,0.0455106913984508,56,143,1588,"#000000"
1.79733657086515,-0.79432351049932,0.084329691568679,128,81,1589,"#000000"
-0.575205165734755,1.71801514611,0.0078468711866454,73,153,1590,"#000000"
-0.57672860014594,1.74207738959801,0.0162635500888388,73,154,1591,"#000000"
-0.559714884682699,1.76583216077353,0.0129555475609044,73,154,1592,"#000000"
-0.542557693916381,1.77840308350596,0.00831408556561538,73,155,1593,"#000000"
-0.529121578054325,1.79705481996922,0.014673225772451,74,155,1594,"#000000"
-0.493872809041511,1.83720825133726,0.038756857210329,74,156,1595,"#000000"
-0.448406808022176,1.8132238720074,0.0126474976686953,76,156,1596,"#000000"
-0.433151110350936,1.80298844167304,0.00572368480728559,76,155,1597,"#000000"
-0.402941080269452,1.81260260794126,0.0259792820973603,77,156,1598,"#000000"
-0.309131171933599,1.84738473305791,0.0740711808181688,79,157,1599,"#000000"
1.61384153414055,-0.981688054217083,0.0301229948542484,124,75,1600,"#000000"
0.420915167348062,1.77315688549146,0.0204529202526095,96,154,1601,"#000000"
0.442440895561601,1.76678772155402,0.00199531407406316,97,154,1602,"#000000"
0.517480129199146,1.90949036809218,0.127729486386496,98,158,1603,"#000000"
0.807625692671954,1.88786919010418,0.163220549428147,105,158,1604,"#000000"
-0.623543576531205,1.67668221054596,0.00615463256726015,71,152,1608,"#000000"
-0.611056921726578,1.8190153228898,0.0609663943812595,72,156,1609,"#000000"
-0.100871418740922,1.81183855971361,0.00141817995702282,84,156,1610,"#000000"
-0.095216576418026,1.83138748960994,0.011594287533998,84,156,1611,"#000000"
-0.0759993238592679,1.84047829503985,0.00966472324429568,84,156,1612,"#000000"
-0.0468326374671714,1.86777471829839,0.0302826210704942,85,157,1613,"#000000"
-0.0161584246319207,1.84248405276649,0.00947319732264938,86,156,1614,"#000000"
-0.0137844418517565,1.83238014244492,0.000905858416049178,86,156,1615,"#000000"
-0.0108243442451302,1.9138248145448,0.028174273690246,86,158,1616,"#000000"
1.30170395955463,1.4544722463745,0.0646886047923294,117,145,1622,"#000000"
-1.63832453578741,1.09799899286241,0.129561796783061,48,135,1623,"#000000"
-0.210158369855561,1.85475451852727,0.0251756291509321,81,157,1624,"#000000"
1.77699380394139,0.497644296656863,0.0291483233507814,128,118,1637,"#000000"
1.84363877821003,0.483756053022724,0.0389283680090985,129,117,1638,"#000000"
1.15846456310378,-1.57083644835347,0.0298170758953443,113,58,1639,"#000000"
-0.865982704863024,1.63736538869819,0.0143718155364001,66,151,1640,"#000000"
-0.856691150416251,1.67381340727023,0.0232418926278399,66,152,1641,"#000000"
-0.885591254336229,1.8294666547301,0.135071560531992,65,156,1642,"#000000"
-1.48270781376094,1.14111144184165,0.0319165219821851,51,136,1643,"#000000"
-1.70991175835107,0.782387860162019,0.0131148148483599,46,126,1644,"#000000"
-1.69772115710677,0.813297374883416,0.0201118139154787,46,127,1645,"#000000"
-1.75309596290013,0.87903203411498,0.0658382561306988,45,129,1646,"#000000"
1.88039000521039,0.608596982420929,0.0912096753872869,130,121,1647,"#000000"
0.713867888238228,1.70259485849368,0.0029840604324619,103,152,1650,"#000000"
0.718542698760436,1.70591169962433,0.00274789285629957,103,153,1651,"#000000"
0.722020175211872,1.70590173097224,0.00072959788334543,103,153,1652,"#000000"
1.0190141569001,1.74540920398739,0.0916910635931672,110,154,1653,"#000000"
1.77669499625944,-0.523813623788365,0.0250201146441922,128,88,1655,"#000000"
-0.138115106752283,1.88889648491342,0.0545483046913028,83,158,1656,"#000000"
0.192942341633674,1.95660221852117,0.0784010878931054,91,160,1657,"#000000"
-1.44142611998324,1.17466904680904,0.0212839582064678,52,137,1663,"#000000"
1.78460609818533,-0.459972806127422,0.00636658302231642,128,90,1664,"#000000"
1.88672059840332,-0.479600110245322,0.0935567292459448,130,90,1665,"#000000"
1.73131363816206,-0.869802387587464,0.0159503589359193,127,79,1669,"#000000"
1.72320493134124,-0.906927002851886,0.0220494856010966,127,77,1670,"#000000"
1.71403533359188,-1.00031494103929,0.0717875461176231,126,75,1671,"#000000"
1.839405519461,-0.358467690446208,0.0146519734297474,129,93,1672,"#000000"
1.97284222619201,-0.36042677382126,0.0534780247662132,132,93,1673,"#000000"
-1.90517413824392,0.521133990127098,0.0646311577165907,41,118,1674,"#000000"
-0.0692331616229169,1.99082485156792,0.0684724833636402,84,161,1675,"#000000"
1.42897848261146,1.46684116712836,0.0631855302778981,120,146,1676,"#000000"
-1.20450271381897,1.63351055789462,0.102919675066637,58,150,1681,"#000000"
-1.08656657250118,1.6513547249527,0.0163587711293397,61,151,1682,"#000000"
-1.06344334778212,1.65831921458745,0.00779050706444037,61,151,1683,"#000000"
-1.05417023957585,1.65680269780334,0.00160578789483086,61,151,1684,"#000000"
-1.04852163360534,1.6724421533041,0.0127549292163467,61,152,1685,"#000000"
-1.02033582796212,1.69157257880255,0.0213099033754737,62,152,1686,"#000000"
-0.979768382236899,1.69421687240322,0.0193436320343211,63,152,1687,"#000000"
-0.964025872909531,1.67744267376017,0.00366072277164436,63,152,1688,"#000000"
-1.04713110383381,1.75147337720287,0.0443109199814113,61,154,1689,"#000000"
-1.3206678821614,1.29063093497597,0.0042567452461223,55,141,1691,"#000000"
-1.3559290900331,1.33424294775981,0.0332691431340105,54,142,1692,"#000000"
-1.46040116545282,1.23825773780125,0.0450754719649559,52,139,1693,"#000000"
1.6147322712464,1.01284883992398,0.0360658661279207,124,133,1695,"#000000"
1.94430457319338,0.289799914631335,0.0466239884592863,132,112,1697,"#000000"
1.95655285469181,0.230354663367169,0.0140699840381924,132,110,1698,"#000000"
1.97335000164168,0.205168346235633,0.0162036797028506,132,109,1699,"#000000"
2.00857752507503,0.162821598785081,0.0388801239683533,133,108,1700,"#000000"
1.97669507307321,0.131561797024049,0.0057703626111564,133,107,1701,"#000000"
1.97847624097106,0.116828722949779,0.00906998882532382,133,107,1702,"#000000"
2.06890819616267,0.128810807541973,0.0303768164410255,135,107,1703,"#000000"
1.87370819587027,0.85330390385146,0.153588453633476,130,128,1704,"#000000"
1.69812314240575,0.87961726574258,0.0137159844414561,126,129,1705,"#000000"
1.73571542872316,1.01948192260483,0.062414179919243,127,133,1706,"#000000"
1.7807224049214,-0.556286838022508,0.00770189115048725,128,88,1707,"#000000"
1.79416258705597,-0.582018348912599,0.0213282509176673,128,87,1708,"#000000"
1.81031319262914,-0.612841712073077,0.0134700504331566,129,86,1709,"#000000"
1.86077034349704,0.432847945036306,0.0147850007917869,130,116,1710,"#000000"
1.8577377599087,0.412945458375902,0.0053472007392882,130,115,1711,"#000000"
1.85534411945589,0.405992183907955,0.00200654255538407,130,115,1712,"#000000"
1.85682687695105,0.400907376594671,0.003290044572445,130,115,1713,"#000000"
1.87020146469508,0.384798522649562,0.0176473567168203,130,115,1714,"#000000"
-1.69241844531172,0.922886801885062,0.00902830380669985,46,130,1716,"#000000"
-1.68343185289948,0.934390010916543,0.00556904736417183,47,130,1717,"#000000"
-1.81455397750157,1.00162579982361,0.0712978767788035,43,132,1718,"#000000"
-1.40820890197975,1.25866058833894,0.0109629851560766,53,140,1729,"#000000"
-1.40187112497131,1.24968135086616,2.76528145444817e-05,53,139,1730,"#000000"
-1.43443354784106,1.32528628702466,0.0457446003999249,52,142,1731,"#000000"
1.85977328861493,-0.606701370550829,0.0363697417908668,130,86,1732,"#000000"
-0.565178149173921,1.77812075793768,0.000492756390299294,73,155,1733,"#000000"
-0.541641498284315,1.81654640724907,0.00849292145261337,73,156,1734,"#000000"
-0.42857391980203,1.91637150236511,0.0638626596917164,76,159,1735,"#000000"
-1.77532419276431,0.593453858505251,0.00226158017114346,44,121,1736,"#000000"
-1.83835028902239,0.597554564710667,0.0189188685721777,43,121,1737,"#000000"
1.60467386244304,-1.01324515775062,0.00273879127767214,124,74,1738,"#000000"
1.61827171920315,-1.02142546763788,0.00986060884857635,124,74,1739,"#000000"
1.61931704029485,-1.03582935455266,0.00458115885618724,124,74,1740,"#000000"
1.65449954721885,-1.08453122171869,0.0313477620485224,125,72,1741,"#000000"
1.65873778892423,-1.18688933133428,0.0710980543464392,125,69,1742,"#000000"
1.57042283889923,-1.19283441157379,0.0174167714002805,123,69,1743,"#000000"
1.54549284911381,-1.19194564621398,0.00752905579718656,122,69,1744,"#000000"
1.53855723966906,-1.18698785984135,0.000996337102073861,122,69,1745,"#000000"
1.53586674814537,-1.18893016771475,0.00232199147028263,122,69,1746,"#000000"
1.54102819416517,-1.24747848463272,0.0446317568619763,122,68,1747,"#000000"
1.145597136759,1.68643511718618,0.047955610925047,113,152,1748,"#000000"
-1.50181241805321,1.18878439991553,0.0194419908144145,51,138,1749,"#000000"
1.12059406402874,-1.54300355534999,0.00620399403724179,112,59,1750,"#000000"
1.13657711556371,-1.60938097481556,0.0145083217904738,113,57,1751,"#000000"
1.14747000759271,-1.65800505373933,0.0353209482015733,113,56,1752,"#000000"
1.1094787902413,-1.69568442209973,0.0181866904669461,112,55,1753,"#000000"
1.08724294696574,-1.74028875906561,0.0316528480776753,112,54,1754,"#000000"
1.0476943617018,-1.73939045413683,0.00790593790122052,111,54,1755,"#000000"
1.01359269170135,-1.84985110903961,0.100363319994028,110,50,1756,"#666666"
2.06344113835069,-0.170432271522651,0.0590630852182969,135,99,1759,"#000000"
2.0809839090884,-0.299131989724852,0.0708267383649298,135,95,1760,"#000000"
-0.228616384806058,1.94285561725294,0.050818052805769,81,159,1762,"#000000"
1.84603886556564,-0.67908025204708,0.0373007194751335,130,84,1764,"#000000"
1.90222496604369,-0.730155112382219,0.0386302968830283,131,83,1765,"#000000"
0.0455686352555948,1.98052658215178,0.0467902899827552,87,160,1766,"#000000"
